Date,Time,kW,Nantum,Billing Period,Season,kW Pricing,Facilities Demand Charge,Altimeter reading,DP Temp (F),DB Temp (F),Date Time,Year,Month,Billing Period Label,Day,Hour,
1/28/2023,10:30:00 PM,111.6, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.88,24.00,43,1/28/2023 22:30,2023,1, Jan ,28,22,Enable
1/28/2023,10:45:00 PM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.88,24.00,43,1/28/2023 22:45,2023,1, Jan ,28,22,Enable
1/28/2023,11:00:00 PM,113.848, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.86,24.00,41,1/28/2023 23:00,2023,1, Jan ,28,23,Enable
1/28/2023,11:15:00 PM,110.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.86,24.00,41,1/28/2023 23:15,2023,1, Jan ,28,23,Enable
1/28/2023,11:30:00 PM,114.752, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.86,24.00,41,1/28/2023 23:30,2023,1, Jan ,28,23,Enable
1/28/2023,11:45:00 PM,113.848, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.86,24.00,41,1/28/2023 23:45,2023,1, Jan ,28,23,Enable
1/29/2023,12:00:00 AM,111.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.84,24.00,40,1/29/2023 0:00,2023,1, Jan ,29, -   ,Enable
1/29/2023,12:15:00 AM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.84,24.00,40,1/29/2023 0:15,2023,1, Jan ,29, -   ,Enable
1/29/2023,12:30:00 AM,112.5, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.84,24.00,40,1/29/2023 0:30,2023,1, Jan ,29, -   ,Enable
1/29/2023,12:45:00 AM,112.5, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.84,24.00,40,1/29/2023 0:45,2023,1, Jan ,29, -   ,Enable
1/29/2023,1:00:00 AM,112.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.83,24.00,40,1/29/2023 1:00,2023,1, Jan ,29,1,Enable
1/29/2023,1:15:00 AM,113.848, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.83,24.00,40,1/29/2023 1:15,2023,1, Jan ,29,1,Enable
1/29/2023,1:30:00 AM,114.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.83,24.00,40,1/29/2023 1:30,2023,1, Jan ,29,1,Enable
1/29/2023,1:45:00 AM,112.5, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.83,24.00,40,1/29/2023 1:45,2023,1, Jan ,29,1,Enable
1/29/2023,2:00:00 AM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,24.00,39,1/29/2023 2:00,2023,1, Jan ,29,2,Enable
1/29/2023,2:15:00 AM,113.4, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,24.00,39,1/29/2023 2:15,2023,1, Jan ,29,2,Enable
1/29/2023,2:30:00 AM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,24.00,39,1/29/2023 2:30,2023,1, Jan ,29,2,Enable
1/29/2023,2:45:00 AM,111.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,24.00,39,1/29/2023 2:45,2023,1, Jan ,29,2,Enable
1/29/2023,3:00:00 AM,110.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,24.00,38,1/29/2023 3:00,2023,1, Jan ,29,3,Enable
1/29/2023,3:15:00 AM,114.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,24.00,38,1/29/2023 3:15,2023,1, Jan ,29,3,Enable
1/29/2023,3:30:00 AM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,24.00,38,1/29/2023 3:30,2023,1, Jan ,29,3,Enable
1/29/2023,3:45:00 AM,113.848, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,24.00,38,1/29/2023 3:45,2023,1, Jan ,29,3,Enable
1/29/2023,4:00:00 AM,115.2, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,37,1/29/2023 4:00,2023,1, Jan ,29,4,Enable
1/29/2023,4:15:00 AM,110.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,37,1/29/2023 4:15,2023,1, Jan ,29,4,Enable
1/29/2023,4:30:00 AM,111.6, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,37,1/29/2023 4:30,2023,1, Jan ,29,4,Enable
1/29/2023,4:45:00 AM,110.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,37,1/29/2023 4:45,2023,1, Jan ,29,4,Enable
1/29/2023,5:00:00 AM,110.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.79,23.00,39,1/29/2023 5:00,2023,1, Jan ,29,5,Enable
1/29/2023,5:15:00 AM,113.848, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.79,23.00,39,1/29/2023 5:15,2023,1, Jan ,29,5,Enable
1/29/2023,5:30:00 AM,112.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.79,23.00,39,1/29/2023 5:30,2023,1, Jan ,29,5,Enable
1/29/2023,5:45:00 AM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.79,23.00,39,1/29/2023 5:45,2023,1, Jan ,29,5,Enable
1/29/2023,6:00:00 AM,110.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,23.00,37,1/29/2023 6:00,2023,1, Jan ,29,6,Enable
1/29/2023,6:15:00 AM,114.752, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,23.00,37,1/29/2023 6:15,2023,1, Jan ,29,6,Enable
1/29/2023,6:30:00 AM,111.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,23.00,37,1/29/2023 6:30,2023,1, Jan ,29,6,Enable
1/29/2023,6:45:00 AM,112.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,23.00,37,1/29/2023 6:45,2023,1, Jan ,29,6,Enable
1/29/2023,7:00:00 AM,111.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,40,1/29/2023 7:00,2023,1, Jan ,29,7,Enable
1/29/2023,7:15:00 AM,110.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,40,1/29/2023 7:15,2023,1, Jan ,29,7,Enable
1/29/2023,7:30:00 AM,103.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,40,1/29/2023 7:30,2023,1, Jan ,29,7,Enable
1/29/2023,7:45:00 AM,106.2, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,40,1/29/2023 7:45,2023,1, Jan ,29,7,Enable
1/29/2023,8:00:00 AM,109.348, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,45,1/29/2023 8:00,2023,1, Jan ,29,8,Enable
1/29/2023,8:15:00 AM,107.1, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,45,1/29/2023 8:15,2023,1, Jan ,29,8,Enable
1/29/2023,8:30:00 AM,105.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,45,1/29/2023 8:30,2023,1, Jan ,29,8,Enable
1/29/2023,8:45:00 AM,105.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,24.00,45,1/29/2023 8:45,2023,1, Jan ,29,8,Enable
1/29/2023,9:00:00 AM,106.652, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,23.00,49,1/29/2023 9:00,2023,1, Jan ,29,9,Enable
1/29/2023,9:15:00 AM,108, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,23.00,49,1/29/2023 9:15,2023,1, Jan ,29,9,Enable
1/29/2023,9:30:00 AM,106.652, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,23.00,49,1/29/2023 9:30,2023,1, Jan ,29,9,Enable
1/29/2023,9:45:00 AM,109.348, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.8,23.00,49,1/29/2023 9:45,2023,1, Jan ,29,9,Enable
1/29/2023,10:00:00 AM,106.2, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.77,26.00,54,1/29/2023 10:00,2023,1, Jan ,29,10,Enable
1/29/2023,10:15:00 AM,106.2, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.77,26.00,54,1/29/2023 10:15,2023,1, Jan ,29,10,Enable
1/29/2023,10:30:00 AM,107.1, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.77,26.00,54,1/29/2023 10:30,2023,1, Jan ,29,10,Enable
1/29/2023,10:45:00 AM,105.752, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.77,26.00,54,1/29/2023 10:45,2023,1, Jan ,29,10,Enable
1/29/2023,11:00:00 AM,106.652, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.73,25.00,56,1/29/2023 11:00,2023,1, Jan ,29,11,Enable
1/29/2023,11:15:00 AM,107.552, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.73,25.00,56,1/29/2023 11:15,2023,1, Jan ,29,11,Enable
1/29/2023,11:30:00 AM,107.1, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.73,25.00,56,1/29/2023 11:30,2023,1, Jan ,29,11,Enable
1/29/2023,11:45:00 AM,105.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.73,25.00,56,1/29/2023 11:45,2023,1, Jan ,29,11,Enable
1/29/2023,12:00:00 PM,105.752, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.7,22.00,58,1/29/2023 12:00,2023,1, Jan ,29,12,Enable
1/29/2023,12:15:00 PM,107.552, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.7,22.00,58,1/29/2023 12:15,2023,1, Jan ,29,12,Enable
1/29/2023,12:30:00 PM,108, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.7,22.00,58,1/29/2023 12:30,2023,1, Jan ,29,12,Enable
1/29/2023,12:45:00 PM,105.752, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.7,22.00,58,1/29/2023 12:45,2023,1, Jan ,29,12,Enable
1/29/2023,1:00:00 PM,104.4, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.69,23.00,57,1/29/2023 13:00,2023,1, Jan ,29,13,Enable
1/29/2023,1:15:00 PM,103.5, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.69,23.00,57,1/29/2023 13:15,2023,1, Jan ,29,13,Enable
1/29/2023,1:30:00 PM,106.652, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.69,23.00,57,1/29/2023 13:30,2023,1, Jan ,29,13,Enable
1/29/2023,1:45:00 PM,103.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.69,23.00,57,1/29/2023 13:45,2023,1, Jan ,29,13,Enable
1/29/2023,2:00:00 PM,104.4, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.7,25.00,57,1/29/2023 14:00,2023,1, Jan ,29,14,Enable
1/29/2023,2:15:00 PM,109.8, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.7,25.00,57,1/29/2023 14:15,2023,1, Jan ,29,14,Enable
1/29/2023,2:30:00 PM,105.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.7,25.00,57,1/29/2023 14:30,2023,1, Jan ,29,14,Enable
1/29/2023,2:45:00 PM,104.848, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.7,25.00,57,1/29/2023 14:45,2023,1, Jan ,29,14,Enable
1/29/2023,3:00:00 PM,103.5, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.72,26.00,56,1/29/2023 15:00,2023,1, Jan ,29,15,Enable
1/29/2023,3:15:00 PM,105.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.72,26.00,56,1/29/2023 15:15,2023,1, Jan ,29,15,Enable
1/29/2023,3:30:00 PM,107.1, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.72,26.00,56,1/29/2023 15:30,2023,1, Jan ,29,15,Enable
1/29/2023,3:45:00 PM,105.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.72,26.00,56,1/29/2023 15:45,2023,1, Jan ,29,15,Enable
1/29/2023,4:00:00 PM,105.752, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.73,26.00,54,1/29/2023 16:00,2023,1, Jan ,29,16,Enable
1/29/2023,4:15:00 PM,105.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.73,26.00,54,1/29/2023 16:15,2023,1, Jan ,29,16,Enable
1/29/2023,4:30:00 PM,105.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.73,26.00,54,1/29/2023 16:30,2023,1, Jan ,29,16,Enable
1/29/2023,4:45:00 PM,109.348, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.73,26.00,54,1/29/2023 16:45,2023,1, Jan ,29,16,Enable
1/29/2023,5:00:00 PM,114.752, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.74,26.00,54,1/29/2023 17:00,2023,1, Jan ,29,17,Enable
1/29/2023,5:15:00 PM,113.4, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.74,26.00,54,1/29/2023 17:15,2023,1, Jan ,29,17,Enable
1/29/2023,5:30:00 PM,111.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.74,26.00,54,1/29/2023 17:30,2023,1, Jan ,29,17,Enable
1/29/2023,5:45:00 PM,110.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.74,26.00,54,1/29/2023 17:45,2023,1, Jan ,29,17,Enable
1/29/2023,6:00:00 PM,110.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.75,26.00,53,1/29/2023 18:00,2023,1, Jan ,29,18,Enable
1/29/2023,6:15:00 PM,112.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.75,26.00,53,1/29/2023 18:15,2023,1, Jan ,29,18,Enable
1/29/2023,6:30:00 PM,113.4, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.75,26.00,53,1/29/2023 18:30,2023,1, Jan ,29,18,Enable
1/29/2023,6:45:00 PM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.75,26.00,53,1/29/2023 18:45,2023,1, Jan ,29,18,Enable
1/29/2023,7:00:00 PM,111.6, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.77,27.00,51,1/29/2023 19:00,2023,1, Jan ,29,19,Enable
1/29/2023,7:15:00 PM,108.9, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.77,27.00,51,1/29/2023 19:15,2023,1, Jan ,29,19,Enable
1/29/2023,7:30:00 PM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.77,27.00,51,1/29/2023 19:30,2023,1, Jan ,29,19,Enable
1/29/2023,7:45:00 PM,114.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.77,27.00,51,1/29/2023 19:45,2023,1, Jan ,29,19,Enable
1/29/2023,8:00:00 PM,115.2, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.79,27.00,50,1/29/2023 20:00,2023,1, Jan ,29,20,Enable
1/29/2023,8:15:00 PM,111.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.79,27.00,50,1/29/2023 20:15,2023,1, Jan ,29,20,Enable
1/29/2023,8:30:00 PM,110.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.79,27.00,50,1/29/2023 20:30,2023,1, Jan ,29,20,Enable
1/29/2023,8:45:00 PM,113.4, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.79,27.00,50,1/29/2023 20:45,2023,1, Jan ,29,20,Enable
1/29/2023,9:00:00 PM,110.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,33.00,50,1/29/2023 21:00,2023,1, Jan ,29,21,Enable
1/29/2023,9:15:00 PM,111.6, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,33.00,50,1/29/2023 21:15,2023,1, Jan ,29,21,Enable
1/29/2023,9:30:00 PM,112.5, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,33.00,50,1/29/2023 21:30,2023,1, Jan ,29,21,Enable
1/29/2023,9:45:00 PM,114.752, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.81,33.00,50,1/29/2023 21:45,2023,1, Jan ,29,21,Enable
1/29/2023,10:00:00 PM,112.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.82,36.00,48,1/29/2023 22:00,2023,1, Jan ,29,22,Enable
1/29/2023,10:15:00 PM,109.8, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.82,36.00,48,1/29/2023 22:15,2023,1, Jan ,29,22,Enable
1/29/2023,10:30:00 PM,111.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.82,36.00,48,1/29/2023 22:30,2023,1, Jan ,29,22,Enable
1/29/2023,10:45:00 PM,116.1, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.82,36.00,48,1/29/2023 22:45,2023,1, Jan ,29,22,Enable
1/29/2023,11:00:00 PM,113.4, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.83,36.00,48,1/29/2023 23:00,2023,1, Jan ,29,23,Enable
1/29/2023,11:15:00 PM,114.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.83,36.00,48,1/29/2023 23:15,2023,1, Jan ,29,23,Enable
1/29/2023,11:30:00 PM,110.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.83,36.00,48,1/29/2023 23:30,2023,1, Jan ,29,23,Enable
1/29/2023,11:45:00 PM,110.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.83,36.00,48,1/29/2023 23:45,2023,1, Jan ,29,23,Enable
1/30/2023,12:00:00 AM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.84,37.00,47,1/30/2023 0:00,2023,1, Jan ,30, -   ,Enable
1/30/2023,12:15:00 AM,116.552, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.84,37.00,47,1/30/2023 0:15,2023,1, Jan ,30, -   ,Enable
1/30/2023,12:30:00 AM,115.2, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.84,37.00,47,1/30/2023 0:30,2023,1, Jan ,30, -   ,Enable
1/30/2023,12:45:00 AM,111.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.84,37.00,47,1/30/2023 0:45,2023,1, Jan ,30, -   ,Enable
1/30/2023,1:00:00 AM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.86,36.00,47,1/30/2023 1:00,2023,1, Jan ,30,1,Enable
1/30/2023,1:15:00 AM,115.2, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.86,36.00,47,1/30/2023 1:15,2023,1, Jan ,30,1,Enable
1/30/2023,1:30:00 AM,112.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.86,36.00,47,1/30/2023 1:30,2023,1, Jan ,30,1,Enable
1/30/2023,1:45:00 AM,113.848, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.86,36.00,47,1/30/2023 1:45,2023,1, Jan ,30,1,Enable
1/30/2023,2:00:00 AM,112.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.88,38.00,45,1/30/2023 2:00,2023,1, Jan ,30,2,Enable
1/30/2023,2:15:00 AM,112.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.88,38.00,45,1/30/2023 2:15,2023,1, Jan ,30,2,Enable
1/30/2023,2:30:00 AM,111.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.88,38.00,45,1/30/2023 2:30,2023,1, Jan ,30,2,Enable
1/30/2023,2:45:00 AM,112.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.88,38.00,45,1/30/2023 2:45,2023,1, Jan ,30,2,Enable
1/30/2023,3:00:00 AM,117.9, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.9,39.00,44,1/30/2023 3:00,2023,1, Jan ,30,3,Enable
1/30/2023,3:15:00 AM,119.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.9,39.00,44,1/30/2023 3:15,2023,1, Jan ,30,3,Enable
1/30/2023,3:30:00 AM,117.9, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.9,39.00,44,1/30/2023 3:30,2023,1, Jan ,30,3,Enable
1/30/2023,3:45:00 AM,119.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.9,39.00,44,1/30/2023 3:45,2023,1, Jan ,30,3,Enable
1/30/2023,4:00:00 AM,116.552, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.91,39.00,44,1/30/2023 4:00,2023,1, Jan ,30,4,Enable
1/30/2023,4:15:00 AM,115.2, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.91,39.00,44,1/30/2023 4:15,2023,1, Jan ,30,4,Enable
1/30/2023,4:30:00 AM,117, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.91,39.00,44,1/30/2023 4:30,2023,1, Jan ,30,4,Enable
1/30/2023,4:45:00 AM,120.152, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.91,39.00,44,1/30/2023 4:45,2023,1, Jan ,30,4,Enable
1/30/2023,5:00:00 AM,121.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.94,37.00,42,1/30/2023 5:00,2023,1, Jan ,30,5,Enable
1/30/2023,5:15:00 AM,116.552, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.94,37.00,42,1/30/2023 5:15,2023,1, Jan ,30,5,Enable
1/30/2023,5:30:00 AM,121.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.94,37.00,42,1/30/2023 5:30,2023,1, Jan ,30,5,Enable
1/30/2023,5:45:00 AM,123.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.94,37.00,42,1/30/2023 5:45,2023,1, Jan ,30,5,Enable
1/30/2023,6:00:00 AM,170.552, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.97,34.00,40,1/30/2023 6:00,2023,1, Jan ,30,6,Enable
1/30/2023,6:15:00 AM,202.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.97,34.00,40,1/30/2023 6:15,2023,1, Jan ,30,6,Enable
1/30/2023,6:30:00 AM,206.1, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.97,34.00,40,1/30/2023 6:30,2023,1, Jan ,30,6,Enable
1/30/2023,6:45:00 AM,202.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,29.97,34.00,40,1/30/2023 6:45,2023,1, Jan ,30,6,Enable
1/30/2023,7:00:00 AM,230.4, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.01,33.00,39,1/30/2023 7:00,2023,1, Jan ,30,7,Enable
1/30/2023,7:15:00 AM,238.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.01,33.00,39,1/30/2023 7:15,2023,1, Jan ,30,7,Enable
1/30/2023,7:30:00 AM,239.852, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.01,33.00,39,1/30/2023 7:30,2023,1, Jan ,30,7,Enable
1/30/2023,7:45:00 AM,241.648, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.01,33.00,39,1/30/2023 7:45,2023,1, Jan ,30,7,Enable
1/30/2023,8:00:00 AM,245.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.03,33.00,39,1/30/2023 8:00,2023,1, Jan ,30,8,Enable
1/30/2023,8:15:00 AM,247.052, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.03,33.00,39,1/30/2023 8:15,2023,1, Jan ,30,8,Enable
1/30/2023,8:30:00 AM,245.7, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.03,33.00,39,1/30/2023 8:30,2023,1, Jan ,30,8,Enable
1/30/2023,8:45:00 AM,246.6, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.03,33.00,39,1/30/2023 8:45,2023,1, Jan ,30,8,Enable
1/30/2023,9:00:00 AM,252.9, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.06,33.00,38,1/30/2023 9:00,2023,1, Jan ,30,9,Enable
1/30/2023,9:15:00 AM,251.552, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.06,33.00,38,1/30/2023 9:15,2023,1, Jan ,30,9,Enable
1/30/2023,9:30:00 AM,257.852, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.06,33.00,38,1/30/2023 9:30,2023,1, Jan ,30,9,Enable
1/30/2023,9:45:00 AM,252.9, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.06,33.00,38,1/30/2023 9:45,2023,1, Jan ,30,9,Enable
1/30/2023,10:00:00 AM,255.6, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.08,33.00,38,1/30/2023 10:00,2023,1, Jan ,30,10,Enable
1/30/2023,10:15:00 AM,253.352, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.08,33.00,38,1/30/2023 10:15,2023,1, Jan ,30,10,Enable
1/30/2023,10:30:00 AM,252.9, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.08,33.00,38,1/30/2023 10:30,2023,1, Jan ,30,10,Enable
1/30/2023,10:45:00 AM,254.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.08,33.00,38,1/30/2023 10:45,2023,1, Jan ,30,10,Enable
1/30/2023,11:00:00 AM,254.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.06,34.00,39,1/30/2023 11:00,2023,1, Jan ,30,11,Enable
1/30/2023,11:15:00 AM,252.9, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.06,34.00,39,1/30/2023 11:15,2023,1, Jan ,30,11,Enable
1/30/2023,11:30:00 AM,251.1, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.06,34.00,39,1/30/2023 11:30,2023,1, Jan ,30,11,Enable
1/30/2023,11:45:00 AM,252.448, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.06,34.00,39,1/30/2023 11:45,2023,1, Jan ,30,11,Enable
1/30/2023,12:00:00 PM,237.6, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.04,34.00,39,1/30/2023 12:00,2023,1, Jan ,30,12,Enable
1/30/2023,12:15:00 PM,238.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.04,34.00,39,1/30/2023 12:15,2023,1, Jan ,30,12,Enable
1/30/2023,12:30:00 PM,234.9, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.04,34.00,39,1/30/2023 12:30,2023,1, Jan ,30,12,Enable
1/30/2023,12:45:00 PM,236.248, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.04,34.00,39,1/30/2023 12:45,2023,1, Jan ,30,12,Enable
1/30/2023,1:00:00 PM,238.948, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.04,32.00,40,1/30/2023 13:00,2023,1, Jan ,30,13,Enable
1/30/2023,1:15:00 PM,251.1, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.04,32.00,40,1/30/2023 13:15,2023,1, Jan ,30,13,Enable
1/30/2023,1:30:00 PM,268.2, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.04,32.00,40,1/30/2023 13:30,2023,1, Jan ,30,13,Enable
1/30/2023,1:45:00 PM,265.5, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.04,32.00,40,1/30/2023 13:45,2023,1, Jan ,30,13,Enable
1/30/2023,2:00:00 PM,255.6, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.05,34.00,39,1/30/2023 14:00,2023,1, Jan ,30,14,Enable
1/30/2023,2:15:00 PM,249.3, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.05,34.00,39,1/30/2023 14:15,2023,1, Jan ,30,14,Enable
1/30/2023,2:30:00 PM,250.648, Enable , Jan , Winter ,$0.60 ,$2.68 ,30.05,34.00,39,1/30/2023 14:30,2023,1, Jan ,30,14,Enable
