dt,kw,nantum,hour,dow,alt,dp,db,cmd,heat_day,cool_day,db_24h,dp_24h,month,day,year,week,weekday
2021-08-13 15:00:00,452.36400000000003,-1.0,15.0,4.0,29.9725,57.0,94.75,-1.0,0.0,0.40760416666666666,103.0,57.0,8,225,2021,32,1
2021-08-13 16:00:00,448.874,-1.0,16.0,4.0,29.96,53.125,95.625,-1.0,0.0,0.41671874999999997,102.25,57.75,8,225,2021,32,1
2021-08-13 17:00:00,120.149,-1.0,17.0,4.0,29.9675,54.625,94.25,-1.0,0.0,0.4023958333333333,100.625,59.0,8,225,2021,32,1
2021-08-13 18:00:00,110.475,-1.0,18.0,4.0,29.99125,53.625,93.0,-1.0,0.0,0.389375,97.375,58.25,8,225,2021,32,1
2021-08-13 19:00:00,112.387,-1.0,19.0,4.0,30.017500000000002,53.375,92.625,-1.0,0.0,0.38546874999999997,91.875,56.25,8,225,2021,32,1
2021-08-13 20:00:00,115.425,-1.0,20.0,4.0,30.03,54.0,92.0,-1.0,0.0,0.3789583333333333,90.375,54.25,8,225,2021,32,1
2021-08-13 21:00:00,113.063,-1.0,21.0,4.0,30.03,53.625,91.625,-1.0,0.0,0.3750520833333333,91.0,55.625,8,225,2021,32,1
2021-08-13 22:00:00,112.501,-1.0,22.0,4.0,30.02625,53.0,90.625,-1.0,0.0,0.36463541666666666,90.625,60.375,8,225,2021,32,1
2021-08-13 23:00:00,110.924,-1.0,23.0,4.0,30.01625,53.0,89.625,-1.0,0.0,0.35421874999999997,88.5,61.0,8,225,2021,32,1
2021-08-14 00:00:00,115.089,-1.0,0.0,5.0,30.01375,53.75,88.25,-1.0,0.0,0.3398958333333333,85.625,61.375,8,226,2021,32,0
2021-08-14 01:00:00,111.937,-1.0,1.0,5.0,30.0275,55.0,86.625,-1.0,0.0,0.32296874999999997,85.0,62.0,8,226,2021,32,0
2021-08-14 02:00:00,113.513,-1.0,2.0,5.0,30.04,55.0,86.375,-1.0,0.0,0.3203645833333333,84.625,62.375,8,226,2021,32,0
2021-08-14 03:00:00,111.6,-1.0,3.0,5.0,30.0475,55.75,86.25,-1.0,0.0,0.31906249999999997,83.625,63.0,8,226,2021,32,0
2021-08-14 04:00:00,111.151,-1.0,4.0,5.0,30.06375,57.0,85.375,-1.0,0.0,0.30994791666666666,83.375,62.625,8,226,2021,32,0
2021-08-14 05:00:00,110.47399999999999,-1.0,5.0,5.0,30.07,57.75,86.375,-1.0,0.0,0.3203645833333333,85.125,62.0,8,226,2021,32,0
2021-08-14 06:00:00,108.0,-1.0,6.0,5.0,30.07,58.625,88.125,-1.0,0.0,0.33859375,87.375,62.375,8,226,2021,32,0
2021-08-14 07:00:00,106.425,-1.0,7.0,5.0,30.07,57.625,90.375,-1.0,0.0,0.36203124999999997,89.125,62.625,8,226,2021,32,0
2021-08-14 08:00:00,107.775,-1.0,8.0,5.0,30.07375,56.625,91.75,-1.0,0.0,0.37635416666666666,91.375,61.25,8,226,2021,32,0
2021-08-14 09:00:00,110.251,-1.0,9.0,5.0,30.072499999999998,56.0,94.125,-1.0,0.0,0.40109375,93.875,59.625,8,226,2021,32,0
2021-08-14 10:00:00,111.487,-1.0,10.0,5.0,30.052500000000002,55.25,97.125,-1.0,0.0,0.43234375,97.0,60.125,8,226,2021,32,0
2021-08-14 11:00:00,113.4,-1.0,11.0,5.0,30.0325,55.125,99.0,-1.0,0.0,0.451875,97.75,61.625,8,226,2021,32,0
2021-08-14 12:00:00,114.525,-1.0,12.0,5.0,30.0125,56.25,100.5,-1.0,0.0,0.46749999999999997,99.75,60.625,8,226,2021,32,0
2021-08-14 13:00:00,114.638,-1.0,13.0,5.0,29.98875,55.0,103.0,-1.0,0.0,0.4935416666666666,100.625,60.375,8,226,2021,32,0
2021-08-14 14:00:00,113.512,-1.0,14.0,5.0,29.95875,54.625,103.0,-1.0,0.0,0.4935416666666666,97.75,60.625,8,226,2021,32,0
2021-08-14 15:00:00,113.963,-1.0,15.0,5.0,29.93625,54.75,102.625,-1.0,0.0,0.48963541666666666,94.75,57.0,8,226,2021,32,0
2021-08-14 16:00:00,112.05,-1.0,16.0,5.0,29.93,56.375,101.625,-1.0,0.0,0.47921874999999997,95.625,53.125,8,226,2021,32,0
2021-08-14 17:00:00,111.037,-1.0,17.0,5.0,29.94125,56.625,100.25,-1.0,0.0,0.4648958333333333,94.25,54.625,8,226,2021,32,0
2021-08-14 18:00:00,111.15,-1.0,18.0,5.0,29.9675,56.375,98.25,-1.0,0.0,0.44406249999999997,93.0,53.625,8,226,2021,32,0
2021-08-14 19:00:00,115.313,-1.0,19.0,5.0,29.99125,57.375,96.625,-1.0,0.0,0.42713541666666666,92.625,53.375,8,226,2021,32,0
2021-08-14 20:00:00,113.85,-1.0,20.0,5.0,30.00625,57.625,95.625,-1.0,0.0,0.41671874999999997,92.0,54.0,8,226,2021,32,0
2021-08-14 21:00:00,116.213,-1.0,21.0,5.0,29.9925,57.375,95.0,-1.0,0.0,0.4102083333333333,91.625,53.625,8,226,2021,32,0
2021-08-14 22:00:00,114.18900000000001,-1.0,22.0,5.0,29.97625,58.375,93.875,-1.0,0.0,0.3984895833333333,90.625,53.0,8,226,2021,32,0
2021-08-14 23:00:00,113.286,-1.0,23.0,5.0,29.97,58.25,91.625,-1.0,0.0,0.3750520833333333,89.625,53.0,8,226,2021,32,0
2021-08-15 00:00:00,115.763,-1.0,0.0,6.0,29.97,57.375,90.625,-1.0,0.0,0.36463541666666666,88.25,53.75,8,227,2021,32,0
2021-08-15 01:00:00,113.287,-1.0,1.0,6.0,29.97,57.25,89.625,-1.0,0.0,0.35421874999999997,86.625,55.0,8,227,2021,32,0
2021-08-15 02:00:00,114.637,-1.0,2.0,6.0,29.97375,57.125,88.25,-1.0,0.0,0.3398958333333333,86.375,55.0,8,227,2021,32,0
2021-08-15 03:00:00,112.949,-1.0,3.0,6.0,29.9875,59.0,86.625,-1.0,0.0,0.32296874999999997,86.25,55.75,8,227,2021,32,0
2021-08-15 04:00:00,110.588,-1.0,4.0,6.0,30.0075,59.0,86.0,-1.0,0.0,0.3164583333333333,85.375,57.0,8,227,2021,32,0
2021-08-15 05:00:00,111.26400000000001,-1.0,5.0,6.0,30.02375,59.0,86.375,-1.0,0.0,0.3203645833333333,86.375,57.75,8,227,2021,32,0
2021-08-15 06:00:00,109.126,-1.0,6.0,6.0,30.03,59.375,87.375,-1.0,0.0,0.33078124999999997,88.125,58.625,8,227,2021,32,0
2021-08-15 07:00:00,103.83699999999999,-1.0,7.0,6.0,30.03,60.0,89.5,-1.0,0.0,0.35291666666666666,90.375,57.625,8,227,2021,32,0
2021-08-15 08:00:00,107.325,-1.0,8.0,6.0,30.02625,60.0,93.125,-1.0,0.0,0.3906770833333333,91.75,56.625,8,227,2021,32,0
2021-08-15 09:00:00,108.226,-1.0,9.0,6.0,30.00875,59.625,96.125,-1.0,0.0,0.4219270833333333,94.125,56.0,8,227,2021,32,0
2021-08-15 10:00:00,110.586,-1.0,10.0,6.0,29.97875,58.625,99.125,-1.0,0.0,0.4531770833333333,97.125,55.25,8,227,2021,32,0
2021-08-15 11:00:00,111.6,-1.0,11.0,6.0,29.94875,56.875,101.75,-1.0,0.0,0.4805208333333333,99.0,55.125,8,227,2021,32,0
2021-08-15 12:00:00,112.162,-1.0,12.0,6.0,29.91875,54.625,103.75,-1.0,0.0,0.5013541666666667,100.5,56.25,8,227,2021,32,0
2021-08-15 13:00:00,113.963,-1.0,13.0,6.0,29.884999999999998,52.875,105.0,-1.0,0.0,0.514375,103.0,55.0,8,227,2021,32,0
2021-08-15 14:00:00,115.312,-1.0,14.0,6.0,29.8525,49.5,105.75,-1.0,0.0,0.5221875,103.0,54.625,8,227,2021,32,0
2021-08-15 15:00:00,114.074,-1.0,15.0,6.0,29.8325,46.625,106.625,-1.0,0.0,0.5313020833333333,102.625,54.75,8,227,2021,32,0
2021-08-15 16:00:00,115.088,-1.0,16.0,6.0,29.81625,45.625,106.0,-1.0,0.0,0.5247916666666667,101.625,56.375,8,227,2021,32,0
2021-08-15 17:00:00,112.613,-1.0,17.0,6.0,29.81,45.75,104.875,-1.0,0.0,0.5130729166666667,100.25,56.625,8,227,2021,32,0
2021-08-15 18:00:00,114.187,-1.0,18.0,6.0,29.81,50.375,102.25,-1.0,0.0,0.48572916666666666,98.25,56.375,8,227,2021,32,0
2021-08-15 19:00:00,120.149,-1.0,19.0,6.0,29.81,54.125,101.0,-1.0,0.0,0.4727083333333333,96.625,57.375,8,227,2021,32,0
2021-08-15 20:00:00,114.525,-1.0,20.0,6.0,29.81375,54.0,99.5,-1.0,0.0,0.4570833333333333,95.625,57.625,8,227,2021,32,0
2021-08-15 21:00:00,118.23599999999999,-1.0,21.0,6.0,29.82375,57.875,97.375,-1.0,0.0,0.43494791666666666,95.0,57.375,8,227,2021,32,0
2021-08-15 22:00:00,117.45,-1.0,22.0,6.0,29.82625,57.125,97.25,-1.0,0.0,0.4336458333333333,93.875,58.375,8,227,2021,32,0
2021-08-15 23:00:00,116.549,-1.0,23.0,6.0,29.82375,59.375,95.25,-1.0,0.0,0.41281249999999997,91.625,58.25,8,227,2021,32,0
